eventid layer signal axis fiberid x/y z energy intensity time
854 1 WLS_Slow x 78 -67.219 -74.8439 9.52744 3 2.4455
854 1 WLS_Slow x 79 -65.209 -74.8439 9.52744 3 2.4455
854 1 WLS_Slow x 80 -63.199 -74.8439 22.2307 7 2.4455
854 1 WLS_Slow x 81 -61.189 -74.8439 9.52744 3 2.4455
854 1 WLS_Slow y 84 -55.159 -74.8439 88.9228 28 2.4455
854 1 Edge_Detector l 0 0 0 179.942 179.942 2.4455
854 3 WLS_Slow x 61 -101.389 85.1561 12.7033 4 1.8753
854 3 WLS_Slow x 62 -99.379 85.1561 22.2307 7 1.8753
854 3 WLS_Slow x 63 -97.369 85.1561 6.35163 2 1.8753
854 3 WLS_Slow y 61 -101.389 85.1561 3.17581 1 1.8753
854 3 WLS_Slow y 62 -99.379 85.1561 3.17581 1 1.8753
854 3 WLS_Slow y 63 -97.369 85.1561 15.8791 5 1.8753
854 3 WLS_Slow y 64 -95.359 85.1561 15.8791 5 1.8753
854 3 WLS_Slow y 65 -93.349 85.1561 3.17581 1 1.8753
854 3 Edge_Detector l 0 0 0 63.7193 63.7193 1.8753
868 -1 GUNout g 0 0 0 779.582 0 0.578102085
868 3 WLS_Slow x 70 -83.299 85.1561 15.8791 5 1.81675
868 3 WLS_Slow x 71 -81.289 85.1561 28.5823 9 1.81675
868 3 WLS_Slow x 72 -79.279 85.1561 25.4065 8 1.81675
868 3 WLS_Slow x 73 -77.269 85.1561 47.6372 15 1.81675
868 3 WLS_Slow x 74 -75.259 85.1561 50.813 16 1.81675
868 3 WLS_Slow x 75 -73.249 85.1561 38.1098 12 1.81675
868 3 WLS_Slow y 202 182.021 85.1561 139.736 44 1.81675
868 3 WLS_Slow y 203 184.031 85.1561 38.1098 12 1.81675
868 3 Edge_Detector l 0 0 0 401.547 401.547 1.81675
869 -1 GUNout g 0 0 0 1342.13 0 0.879138199
869 0 Calorimeter l 0 0 0 312.533 312.533 3.32007
870 -1 GUNout g 0 0 0 3414.61 0 0.457149974
870 1 WLS_Slow x 19 -185.809 -74.8439 76.2195 24 2.12685
870 1 WLS_Slow x 20 -183.799 -74.8439 495.427 156 2.12453
870 1 WLS_Slow x 21 -181.789 -74.8439 450.965 142 2.12453
870 1 WLS_Slow x 22 -179.779 -74.8439 203.252 64 2.12574
870 1 WLS_Slow y 197 171.971 -74.8439 19.0549 6 2.12453
870 1 WLS_Slow y 198 173.981 -74.8439 181.021 57 2.12453
870 1 WLS_Slow y 199 175.991 -74.8439 444.614 140 2.12453
870 1 WLS_Slow y 200 178.001 -74.8439 400.152 126 2.12453
870 1 WLS_Slow y 201 180.011 -74.8439 215.955 68 2.12453
870 1 Edge_Detector l 0 0 0 2392.62 2392.62 2.12453
870 2 Calorimeter l 0 0 0 462.026 462.026 2.69123
870 3 Calorimeter l 0 0 0 48.9729 48.9729 2.76586
871 -1 GUNout g 0 0 0 542.295 0 0.489141975
871 1 WLS_Fast y 137 51.371 -78.3539 415 83 2.39582
871 1 WLS_Slow x 121 19.211 -74.8439 15.8791 5 2.39175
871 1 WLS_Slow x 122 21.221 -74.8439 34.9339 11 2.39175
871 1 WLS_Slow x 123 23.231 -74.8439 22.2307 7 2.39175
871 1 WLS_Slow y 136 49.361 -74.8439 15.8791 5 2.39175
871 1 WLS_Slow y 137 51.371 -74.8439 41.2856 13 2.39175
871 1 WLS_Slow y 138 53.381 -74.8439 25.4065 8 2.39175
871 1 WLS_Slow y 139 55.391 -74.8439 6.35163 2 2.4104
871 1 Edge_Detector l 0 0 0 179.867 179.867 2.39175
882 -1 GUNout g 0 0 0 2011.54 0 0.800573607
882 1 Calorimeter l 0 0 0 1757.44 1757.44 2.95211
882 2 Calorimeter l 0 0 0 254.102 254.102 2.90072
890 -1 GUNout g 0 0 0 402.597 0 0.493826739
890 1 WLS_Fast y 36 -151.639 -78.3539 165 33 2.30251
900 -1 GUNout g 0 0 0 375.912 0 0.265476801
900 3 WLS_Slow x 77 -69.229 85.1561 15.8791 5 1.53739
900 3 WLS_Slow x 78 -67.219 85.1561 47.6372 15 1.53739
900 3 WLS_Slow x 79 -65.209 85.1561 34.9339 11 1.53739
900 3 WLS_Slow x 80 -63.199 85.1561 57.1646 18 1.53739
900 3 WLS_Slow x 81 -61.189 85.1561 31.7581 10 1.53739
900 3 WLS_Slow x 82 -59.179 85.1561 6.35163 2 1.53739
900 3 WLS_Slow y 190 157.901 85.1561 63.5163 20 1.53739
900 3 WLS_Slow y 191 159.911 85.1561 120.681 38 1.53739
900 3 WLS_Slow y 192 161.921 85.1561 12.7033 4 1.53739
900 3 Edge_Detector l 0 0 0 375.912 375.912 1.53739
911 -1 GUNout g 0 0 0 336.621 0 0.510103638
911 3 WLS_Slow x 19 -185.809 85.1561 38.1098 12 1.74574
911 3 WLS_Slow x 20 -183.799 85.1561 15.8791 5 1.74574
911 3 WLS_Slow y 133 43.331 85.1561 3.17581 1 1.74574
911 3 WLS_Slow y 134 45.341 85.1561 6.35163 2 1.74574
911 3 WLS_Slow y 135 47.351 85.1561 6.35163 2 1.74574
911 3 WLS_Slow y 136 49.361 85.1561 6.35163 2 1.74574
911 3 WLS_Slow y 137 51.371 85.1561 15.8791 5 1.74574
911 3 WLS_Slow y 138 53.381 85.1561 19.0549 6 1.74574
911 3 Edge_Detector l 0 0 0 117.022 117.022 1.74574
914 -1 GUNout g 0 0 0 522.199 0 0.451339723
914 2 WLS_Slow x 175 127.751 5.15608 12.7033 4 1.85491
914 2 WLS_Slow x 176 129.761 5.15608 25.4065 8 1.85491
914 2 WLS_Slow x 177 131.771 5.15608 15.8791 5 1.85491
914 2 WLS_Slow y 218 214.181 5.15608 6.35163 2 1.85491
914 2 WLS_Slow y 219 216.191 5.15608 15.8791 5 1.85491
914 2 WLS_Slow y 220 218.201 5.15608 22.2307 7 1.85491
914 2 WLS_Slow y 221 220.211 5.15608 6.35163 2 1.85491
914 2 WLS_Slow y 222 222.221 5.15608 6.35163 2 1.85491
914 2 Edge_Detector l 0 0 0 113.102 113.102 1.85491
920 -1 GUNout g 0 0 0 933.174 0 0.420162828
920 1 WLS_Slow x 173 123.731 -74.8439 393.801 124 2.1142
920 1 WLS_Slow x 174 125.741 -74.8439 66.6921 21 2.11422
920 1 WLS_Slow y 7 -209.929 -74.8439 31.7581 10 2.1142
920 1 WLS_Slow y 8 -207.919 -74.8439 69.8679 22 2.1142
920 1 WLS_Slow y 9 -205.909 -74.8439 92.0986 29 2.1142
920 1 WLS_Slow y 10 -203.899 -74.8439 120.681 38 2.1142
920 1 WLS_Slow y 11 -201.889 -74.8439 79.3953 25 2.1142
920 1 WLS_Slow y 12 -199.879 -74.8439 28.5823 9 2.1142
920 1 Edge_Detector l 0 0 0 933.173 933.173 2.1142
926 -1 GUNout g 0 0 0 417.959 0 0.774551539
926 3 WLS_Slow x 94 -35.059 85.1561 31.7581 10 2.0857
926 3 WLS_Slow x 95 -33.049 85.1561 73.0437 23 2.0857
926 3 WLS_Slow y 49 -125.509 85.1561 15.8791 5 2.0857
926 3 WLS_Slow y 50 -123.499 85.1561 19.0549 6 2.0857
926 3 WLS_Slow y 51 -121.489 85.1561 22.2307 7 2.0857
926 3 WLS_Slow y 52 -119.479 85.1561 19.0549 6 2.0857
926 3 WLS_Slow y 53 -117.469 85.1561 15.8791 5 2.0857
926 3 Edge_Detector l 0 0 0 213.045 213.045 2.0857
929 -1 GUNout g 0 0 0 6184.7 0 0.534122540
929 1 Calorimeter l 0 0 0 3683.35 3683.35 2.72365
929 2 Calorimeter l 0 0 0 199.104 199.104 2.67138
936 -1 GUNout g 0 0 0 840.687 0 0.688125241
936 1 WLS_Slow x 2 -219.979 -74.8439 6.35163 2 2.26961
936 1 WLS_Slow x 3 -217.969 -74.8439 193.725 61 2.26961
936 1 WLS_Slow y 205 188.051 -74.8439 12.7033 4 2.26961
936 1 WLS_Slow y 206 190.061 -74.8439 63.5163 20 2.26961
936 1 WLS_Slow y 207 192.071 -74.8439 76.2195 24 2.26961
936 1 WLS_Slow y 208 194.081 -74.8439 31.7581 10 2.26961
936 1 WLS_Slow y 209 196.091 -74.8439 22.2307 7 2.26961
936 1 WLS_Slow y 210 198.101 -74.8439 28.5823 9 2.26961
936 1 Edge_Detector l 0 0 0 395.756 395.756 2.26961
947 -1 GUNout g 0 0 0 1011.72 0 0.421501625
947 1 Calorimeter l 0 0 0 26.001 26.001 2.89595
947 2 Calorimeter l 0 0 0 577.727 577.727 2.52974
951 -1 GUNout g 0 0 0 748.644 0 0.412327451
951 2 Calorimeter l 0 0 0 748.644 748.644 2.57736
956 -1 GUNout g 0 0 0 1247.62 0 0.906615266
956 3 WLS_Fast x 63 -97.369 88.6661 35 7 2.22733
956 3 WLS_Slow x 62 -99.379 85.1561 3.17581 1 2.23017
956 3 WLS_Slow x 63 -97.369 85.1561 457.317 144 2.22803
956 3 WLS_Slow y 83 -57.169 85.1561 12.7033 4 2.22803
956 3 WLS_Slow y 84 -55.159 85.1561 69.8679 22 2.22803
956 3 WLS_Slow y 85 -53.149 85.1561 63.5163 20 2.22803
956 3 WLS_Slow y 86 -51.139 85.1561 101.626 32 2.22803
956 3 WLS_Slow y 87 -49.129 85.1561 69.8679 22 2.22803
956 3 WLS_Slow y 88 -47.119 85.1561 82.5711 26 2.22803
956 3 WLS_Slow y 89 -45.109 85.1561 63.5163 20 2.22803
956 3 Edge_Detector l 0 0 0 942.682 942.682 2.22803
961 -1 GUNout g 0 0 0 591.98 0 0.669615715
961 2 WLS_Fast x 206 190.061 8.66609 110 22 2.29529
961 2 WLS_Slow x 206 190.061 5.15608 50.813 16 2.29582
961 2 WLS_Slow y 99 -25.009 5.15608 3.17581 1 2.29582
961 2 WLS_Slow y 100 -22.999 5.15608 9.52744 3 2.29582
961 2 WLS_Slow y 101 -20.989 5.15608 19.0549 6 2.29582
961 2 WLS_Slow y 102 -18.979 5.15608 3.17581 1 2.29582
961 2 WLS_Slow y 103 -16.969 5.15608 9.52744 3 2.29582
961 2 Edge_Detector l 0 0 0 95.5294 95.5294 2.29582
961 3 WLS_Slow x 180 137.801 85.1561 19.0549 6 1.9716
961 3 WLS_Slow x 181 139.811 85.1561 47.6372 15 1.9716
961 3 WLS_Slow x 182 141.821 85.1561 19.0549 6 1.9716
961 3 WLS_Slow y 114 5.14101 85.1561 3.17581 1 1.9716
961 3 WLS_Slow y 115 7.15101 85.1561 9.52744 3 1.9716
961 3 WLS_Slow y 116 9.16101 85.1561 9.52744 3 1.9716
961 3 WLS_Slow y 117 11.171 85.1561 34.9339 11 1.9716
961 3 Edge_Detector l 0 0 0 110.528 110.528 1.9716
965 -1 GUNout g 0 0 0 1047.31 0 0.396066481
965 0 WLS_Slow x 6 -211.939 -154.844 47.6372 15 2.40149
965 0 WLS_Slow x 7 -209.929 -154.844 60.3404 19 2.40149
965 0 WLS_Slow y 4 -215.959 -154.844 3.17581 1 2.25446
965 0 WLS_Slow y 5 -213.949 -154.844 6.35163 2 2.25446
965 0 WLS_Slow y 6 -211.939 -154.844 22.2307 7 2.40149
965 0 WLS_Slow y 7 -209.929 -154.844 34.9339 11 2.40149
965 0 WLS_Slow y 8 -207.919 -154.844 25.4065 8 2.40149
965 0 WLS_Slow y 9 -205.909 -154.844 3.17581 1 2.40149
965 0 Edge_Detector l 0 0 0 171.276 171.276 2.25446
965 3 Calorimeter l 0 0 0 876.033 876.033 2.31406
975 -1 GUNout g 0 0 0 405.161 0 0.886859501
975 2 WLS_Slow x 69 -85.309 5.15608 3.17581 1 2.50794
975 2 WLS_Slow x 70 -83.299 5.15608 25.4065 8 2.50602
975 2 WLS_Slow x 71 -81.289 5.15608 57.1646 18 2.50602
975 2 WLS_Slow x 72 -79.279 5.15608 60.3404 19 2.50602
975 2 WLS_Slow x 73 -77.269 5.15608 69.8679 22 2.50602
975 2 WLS_Slow x 74 -75.259 5.15608 15.8791 5 2.50602
975 2 WLS_Slow y 119 15.191 5.15608 107.978 34 2.50602
975 2 WLS_Slow y 120 17.201 5.15608 82.5711 26 2.50602
975 2 WLS_Slow y 121 19.211 5.15608 9.52744 3 2.50602
975 2 Edge_Detector l 0 0 0 405.161 405.161 2.50602
976 -1 GUNout g 0 0 0 442.444 0 0.568212639
976 3 WLS_Slow x 166 109.661 85.1561 3.17581 1 1.8898
976 3 WLS_Slow x 167 111.671 85.1561 31.7581 10 1.8898
976 3 WLS_Slow x 168 113.681 85.1561 47.6372 15 1.8898
976 3 WLS_Slow x 169 115.691 85.1561 38.1098 12 1.8898
976 3 WLS_Slow x 170 117.701 85.1561 60.3404 19 1.8898
976 3 WLS_Slow x 171 119.711 85.1561 28.5823 9 1.8898
976 3 WLS_Slow x 172 121.721 85.1561 22.2307 7 1.8898
976 3 WLS_Slow y 139 55.391 85.1561 225.483 71 1.8898
976 3 Edge_Detector l 0 0 0 442.445 442.445 1.8898
977 -1 GUNout g 0 0 0 648.478 0 0.394562395
977 3 Calorimeter l 0 0 0 648.477 648.477 2.53971
989 -1 GUNout g 0 0 0 456.3 0 0.237903280
989 3 WLS_Slow x 92 -39.079 85.1561 3.17581 1 1.79142
989 3 WLS_Slow x 93 -37.069 85.1561 28.5823 9 1.79142
989 3 WLS_Slow y 202 182.021 85.1561 15.8791 5 1.79142
989 3 WLS_Slow y 203 184.031 85.1561 19.0549 6 1.79142
989 3 WLS_Slow y 204 186.041 85.1561 6.35163 2 1.79142
989 3 WLS_Slow y 205 188.051 85.1561 12.7033 4 1.79142
989 3 WLS_Slow y 206 190.061 85.1561 19.0549 6 1.79142
989 3 Edge_Detector l 0 0 0 134.211 134.211 1.79142
999 -1 GUNout g 0 0 0 698.958 0 0.331673244
999 2 WLS_Slow x 16 -191.839 5.15608 3.17581 1 1.83596
999 2 WLS_Slow x 17 -189.829 5.15608 12.7033 4 1.83593
999 2 WLS_Slow x 18 -187.819 5.15608 19.0549 6 1.83593
999 2 WLS_Slow x 19 -185.809 5.15608 12.7033 4 1.83593
999 2 WLS_Slow x 20 -183.799 5.15608 3.17581 1 1.83596
999 2 WLS_Slow y 79 -65.209 5.15608 25.4065 8 1.83593
999 2 WLS_Slow y 80 -63.199 5.15608 19.0549 6 1.83593
999 2 Edge_Detector l 0 0 0 113.515 113.515 1.83593
1002 -1 GUNout g 0 0 0 355.959 0 0.788763674
1002 2 WLS_Slow x 63 -97.369 5.15608 28.5823 9 2.40032
1002 2 WLS_Slow x 64 -95.359 5.15608 66.6921 21 2.40032
1002 2 WLS_Slow x 65 -93.349 5.15608 60.3404 19 2.38964
1002 2 WLS_Slow y 104 -14.959 5.15608 6.35163 2 2.38964
1002 2 WLS_Slow y 105 -12.949 5.15608 9.52744 3 2.38964
1002 2 WLS_Slow y 106 -10.939 5.15608 47.6372 15 2.38964
1002 2 WLS_Slow y 107 -8.92899 5.15608 41.2856 13 2.38964
1002 2 WLS_Slow y 108 -6.91899 5.15608 50.813 16 2.38964
1002 2 WLS_Slow y 109 -4.90899 5.15608 41.2856 13 2.38964
1002 2 Edge_Detector l 0 0 0 355.959 355.959 2.38964
1004 -1 GUNout g 0 0 0 353.226 0 0.514766735
1004 0 Calorimeter l 0 0 0 83.2172 83.2172 2.93362
1005 -1 GUNout g 0 0 0 748.325 0 0.674068198
1005 2 WLS_Slow x 203 184.031 5.15608 3.17581 1 2.16124
1005 2 WLS_Slow x 204 186.041 5.15608 47.6372 15 2.16124
1005 2 WLS_Slow x 205 188.051 5.15608 63.5163 20 2.16124
1005 2 WLS_Slow x 206 190.061 5.15608 92.0986 29 2.16124
1005 2 WLS_Slow x 207 192.071 5.15608 53.9888 17 2.16124
1005 2 WLS_Slow x 208 194.081 5.15608 41.2856 13 2.17939
1005 2 WLS_Slow x 209 196.091 5.15608 31.7581 10 2.17939
1005 2 WLS_Slow x 210 198.101 5.15608 3.17581 1 2.17939
1005 2 WLS_Slow y 65 -93.349 5.15608 6.35163 2 2.16124
1005 2 WLS_Slow y 66 -91.339 5.15608 76.2195 24 2.16124
1005 2 WLS_Slow y 67 -89.329 5.15608 123.857 39 2.16124
1005 2 WLS_Slow y 68 -87.319 5.15608 92.0986 29 2.16124
1005 2 WLS_Slow y 69 -85.309 5.15608 6.35163 2 2.16124
1005 2 Edge_Detector l 0 0 0 748.325 748.325 2.16124
1018 -1 GUNout g 0 0 0 438.15 0 0.517067717
1018 3 WLS_Slow x 171 119.711 85.1561 22.2307 7 1.76264
1018 3 WLS_Slow x 172 121.721 85.1561 117.505 37 1.76264
1018 3 WLS_Slow x 173 123.731 85.1561 88.9228 28 1.76264
1018 3 WLS_Slow y 38 -147.619 85.1561 3.17581 1 1.76264
1018 3 WLS_Slow y 39 -145.609 85.1561 66.6921 21 1.76264
1018 3 WLS_Slow y 40 -143.599 85.1561 38.1098 12 1.76264
1018 3 WLS_Slow y 41 -141.589 85.1561 53.9888 17 1.76264
1018 3 WLS_Slow y 42 -139.579 85.1561 60.3404 19 1.76264
1018 3 WLS_Slow y 43 -137.569 85.1561 19.0549 6 1.76264
1018 3 Edge_Detector l 0 0 0 438.15 438.15 1.76264
1026 -1 GUNout g 0 0 0 405.291 0 0.352953058
1026 2 WLS_Slow x 136 49.361 5.15608 6.35163 2 1.88666
1026 2 WLS_Slow x 138 53.381 5.15608 6.35163 2 1.88666
1026 2 WLS_Slow x 139 55.391 5.15608 12.7033 4 1.88666
1026 2 WLS_Slow x 140 57.401 5.15608 6.35163 2 1.88666
1026 2 WLS_Slow x 141 59.411 5.15608 12.7033 4 1.88666
1026 2 WLS_Slow x 142 61.421 5.15608 6.35163 2 1.88666
1026 2 WLS_Slow y 196 169.961 5.15608 41.2856 13 1.88666
1026 2 WLS_Slow y 197 171.971 5.15608 9.52744 3 1.88666
1026 2 Edge_Detector l 0 0 0 115.866 115.866 1.88666
1032 -1 GUNout g 0 0 0 745.526 0 0.697687596
1032 1 Calorimeter l 0 0 0 359.388 359.388 3.02849
1033 -1 GUNout g 0 0 0 997.016 0 0.284444566
1033 1 WLS_Fast x 122 21.221 -71.3339 70 14 2.00681
1033 1 WLS_Fast x 123 23.231 -71.3339 715 143 2.00579
1033 1 WLS_Slow x 123 23.231 -74.8439 15.8791 5 2.01463
1033 1 WLS_Slow y 218 214.181 -74.8439 3.17581 1 2.01463
1033 1 WLS_Slow y 219 216.191 -74.8439 6.35163 2 2.01463
1033 1 WLS_Slow y 220 218.201 -74.8439 9.52744 3 2.01463
1033 1 WLS_Slow y 221 220.211 -74.8439 6.35163 2 2.01463
1033 1 WLS_Slow y 222 222.221 -74.8439 6.35163 2 2.01463
1033 1 Edge_Detector l 0 0 0 34.4685 34.4685 2.01463
1033 2 WLS_Slow x 214 206.141 5.15608 3.17581 1 3.35995
1033 2 WLS_Slow x 215 208.151 5.15608 25.4065 8 3.35995
1033 2 WLS_Slow x 216 210.161 5.15608 44.4614 14 3.35995
1033 2 WLS_Slow x 217 212.171 5.15608 6.35163 2 3.35995
1033 2 WLS_Slow y 200 178.001 5.15608 12.7033 4 3.33135
1033 2 WLS_Slow y 201 180.011 5.15608 25.4065 8 3.33135
1033 2 WLS_Slow y 202 182.021 5.15608 19.0549 6 3.33135
1033 2 WLS_Slow y 203 184.031 5.15608 12.7033 4 3.35995
1033 2 Edge_Detector l 0 0 0 137.341 137.341 1.76022
1033 3 WLS_Fast y 152 81.521 81.6461 85 17 2.69697
1036 -1 GUNout g 0 0 0 319.499 0 0.421774917
1036 3 WLS_Slow x 94 -35.059 85.1561 3.17581 1 1.74491
1036 3 WLS_Slow x 95 -33.049 85.1561 15.8791 5 1.74491
1036 3 WLS_Slow x 96 -31.039 85.1561 53.9888 17 1.74491
1036 3 WLS_Slow x 97 -29.029 85.1561 60.3404 19 1.74491
1036 3 WLS_Slow x 98 -27.019 85.1561 19.0549 6 1.75377
1036 3 WLS_Slow x 99 -25.009 85.1561 3.17581 1 1.75568
1036 3 WLS_Slow y 165 107.651 85.1561 6.35163 2 1.74491
1036 3 WLS_Slow y 166 109.661 85.1561 34.9339 11 1.74491
1036 3 WLS_Slow y 167 111.671 85.1561 57.1646 18 1.74491
1036 3 WLS_Slow y 168 113.681 85.1561 47.6372 15 1.74491
1036 3 WLS_Slow y 169 115.691 85.1561 19.0549 6 1.74491
1036 3 WLS_Slow y 170 117.701 85.1561 3.17581 1 1.74491
1036 3 Edge_Detector l 0 0 0 319.499 319.499 1.74491
1039 -1 GUNout g 0 0 0 820.372 0 0.236647684
1039 1 Calorimeter l 0 0 0 58.7814 58.7814 2.44351
1040 -1 GUNout g 0 0 0 591.372 0 0.276185382
1040 3 WLS_Slow x 184 145.841 85.1561 3.17581 1 1.42471
1040 3 WLS_Slow x 185 147.851 85.1561 9.52744 3 1.42471
1040 3 WLS_Slow x 186 149.861 85.1561 22.2307 7 1.42471
1040 3 WLS_Slow x 187 151.871 85.1561 15.8791 5 1.42471
1040 3 WLS_Slow x 188 153.881 85.1561 3.17581 1 1.42471
1040 3 WLS_Slow y 209 196.091 85.1561 3.17581 1 1.42471
1040 3 WLS_Slow y 210 198.101 85.1561 15.8791 5 1.42471
1040 3 WLS_Slow y 211 200.111 85.1561 19.0549 6 1.42471
1040 3 WLS_Slow y 212 202.121 85.1561 6.35163 2 1.42471
1040 3 Edge_Detector l 0 0 0 121.638 121.638 1.42471
1044 -1 GUNout g 0 0 0 520.696 0 0.702530739
1044 2 WLS_Slow x 37 -149.629 5.15608 50.813 16 2.25293
1044 2 WLS_Slow x 38 -147.619 5.15608 85.7469 27 2.25293
1044 2 WLS_Slow x 39 -145.609 5.15608 82.5711 26 2.25293
1044 2 WLS_Slow x 40 -143.599 5.15608 44.4614 14 2.25293
1044 2 WLS_Slow y 80 -63.199 5.15608 69.8679 22 2.25293
1044 2 WLS_Slow y 81 -61.189 5.15608 98.4502 31 2.25293
1044 2 WLS_Slow y 82 -59.179 5.15608 38.1098 12 2.25293
1044 2 WLS_Slow y 83 -57.169 5.15608 3.17581 1 2.25293
1044 2 Edge_Detector l 0 0 0 520.696 520.696 2.25293
1046 -1 GUNout g 0 0 0 677.611 0 0.549180387
1046 3 WLS_Slow x 75 -73.249 85.1561 34.9339 11 1.83284
1046 3 WLS_Slow x 76 -71.239 85.1561 22.2307 7 1.83284
1046 3 WLS_Slow x 77 -69.229 85.1561 25.4065 8 1.83284
1046 3 WLS_Slow x 78 -67.219 85.1561 63.5163 20 1.83284
1046 3 WLS_Slow x 79 -65.209 85.1561 19.0549 6 1.83284
1046 3 WLS_Slow x 80 -63.199 85.1561 6.35163 2 1.83284
1046 3 WLS_Slow y 185 147.851 85.1561 79.3953 25 1.83284
1046 3 WLS_Slow y 186 149.861 85.1561 53.9888 17 1.83284
1046 3 WLS_Slow y 188 153.881 85.1561 28.5823 9 1.85099
1046 3 Edge_Detector l 0 0 0 385.807 385.807 1.83284
1048 -1 GUNout g 0 0 0 457.354 0 0.365972406
1048 0 Calorimeter l 0 0 0 149.048 149.048 2.75015
1048 1 Calorimeter l 0 0 0 244.477 244.477 2.69116
1048 2 Calorimeter l 0 0 0 63.8292 63.8292 2.61402
1052 -1 GUNout g 0 0 0 427.437 0 0.343637143
1052 0 Calorimeter l 0 0 0 337.393 337.393 2.72799
1052 1 Calorimeter l 0 0 0 83.571 83.571 2.66319
1052 2 Calorimeter l 0 0 0 6.47293 6.47293 2.58276
1053 -1 GUNout g 0 0 0 739.759 0 0.431370677
1053 2 WLS_Fast x 216 210.161 8.66609 60 12 1.89887
1055 -1 GUNout g 0 0 0 4365.97 0 0.273294678
1055 1 WLS_Slow x 94 -35.059 -74.8439 6.35163 2 2.1349
1055 1 WLS_Slow x 95 -33.049 -74.8439 44.4614 14 2.1349
1055 1 WLS_Slow x 96 -31.039 -74.8439 44.4614 14 2.10718
1055 1 WLS_Slow x 97 -29.029 -74.8439 190.549 60 2.10718
1055 1 WLS_Slow x 98 -27.019 -74.8439 438.262 138 2.10699
1055 1 WLS_Slow x 99 -25.009 -74.8439 409.68 129 2.10699
1055 1 WLS_Slow x 100 -22.999 -74.8439 371.57 117 2.10699
1055 1 WLS_Slow x 101 -20.989 -74.8439 203.252 64 2.10718
1055 1 WLS_Slow x 102 -18.979 -74.8439 22.2307 7 2.14043
1055 1 WLS_Slow x 103 -16.969 -74.8439 9.52744 3 2.14044
1055 1 WLS_Slow y 37 -149.629 -74.8439 3.17581 1 2.14043
1055 1 WLS_Slow y 38 -147.619 -74.8439 165.142 52 2.10699
1055 1 WLS_Slow y 39 -145.609 -74.8439 920.986 290 2.10699
1055 1 WLS_Slow y 40 -143.599 -74.8439 663.745 209 2.10699
1055 1 WLS_Slow y 41 -141.589 -74.8439 73.0437 23 2.10699
1055 1 Edge_Detector l 0 0 0 3634.4 3634.4 2.10699
1055 2 WLS_Slow x 167 111.671 5.15608 79.3953 25 2.64619
1055 2 WLS_Slow x 168 113.681 5.15608 76.2195 24 2.64619
1055 2 WLS_Slow y 32 -159.679 5.15608 25.4065 8 2.64619
1055 2 WLS_Slow y 33 -157.669 5.15608 25.4065 8 2.64619
1055 2 WLS_Slow y 34 -155.659 5.15608 38.1098 12 2.64619
1055 2 WLS_Slow y 35 -153.649 5.15608 25.4065 8 2.64619
1055 2 WLS_Slow y 36 -151.639 5.15608 12.7033 4 2.64619
1055 2 WLS_Slow y 37 -149.629 5.15608 12.7033 4 2.64619
1055 2 Edge_Detector l 0 0 0 293.906 293.906 1.84627
1065 -1 GUNout g 0 0 0 1252.04 0 0.694702209
1065 1 Calorimeter l 0 0 0 1252.04 1252.04 3.02667
1068 -1 GUNout g 0 0 0 679.642 0 0.761305162
1068 2 Calorimeter l 0 0 0 679.642 679.642 2.90059
1069 -1 GUNout g 0 0 0 758.242 0 0.397937808
1069 0 WLS_Slow x 204 186.041 -154.844 60.3404 19 3.11198
1069 0 WLS_Slow x 209 196.091 -154.844 38.1098 12 2.43277
1069 0 WLS_Slow x 210 198.101 -154.844 63.5163 20 2.43277
1069 0 WLS_Slow x 211 200.111 -154.844 50.813 16 2.43277
1069 0 WLS_Slow x 212 202.121 -154.844 60.3404 19 2.43277
1069 0 WLS_Slow x 213 204.131 -154.844 50.813 16 2.43277
1069 0 WLS_Slow x 214 206.141 -154.844 6.35163 2 2.43277
1069 0 WLS_Slow y 111 -0.888994 -154.844 28.5823 9 2.43277
1069 0 WLS_Slow y 112 1.12101 -154.844 196.9 62 2.43277
1069 0 WLS_Slow y 113 3.13101 -154.844 9.52744 3 2.43277
1069 0 WLS_Slow y 141 59.411 -154.844 3.17581 1 3.11198
1069 0 WLS_Slow y 142 61.421 -154.844 9.52744 3 3.11198
1069 0 WLS_Slow y 143 63.431 -154.844 22.2307 7 3.11198
1069 0 WLS_Slow y 144 65.441 -154.844 9.52744 3 3.11198
1069 0 WLS_Slow y 145 67.451 -154.844 12.7033 4 3.11198
1069 0 WLS_Slow y 146 69.461 -154.844 3.17581 1 3.11198
1069 0 WLS_Slow y 147 71.471 -154.844 9.52744 3 3.11198
1069 0 Edge_Detector l 0 0 0 635.834 635.834 2.43277
1069 1 WLS_Fast y 158 93.581 -78.3539 180 36 2.84544
1070 -1 GUNout g 0 0 0 367.622 0 0.493366643
1070 3 Calorimeter l 0 0 0 367.622 367.622 2.57437
1071 -1 GUNout g 0 0 0 887.087 0 0.587788508
1071 1 Calorimeter l 0 0 0 613.135 613.135 2.95759
1071 2 Calorimeter l 0 0 0 273.952 273.952 2.90135
1076 -1 GUNout g 0 0 0 644.402 0 0.368454392
1076 3 WLS_Slow x 6 -211.939 85.1561 15.8791 5 1.53085
1076 3 WLS_Slow x 7 -209.929 85.1561 19.0549 6 1.53085
1076 3 WLS_Slow x 8 -207.919 85.1561 22.2307 7 1.53085
1076 3 WLS_Slow x 9 -205.909 85.1561 34.9339 11 1.53085
